Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
60b7c61e-8299-4f11-b3b4-c9cdd24725f1,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Clothing,262.26,2024-07-06
11c42a4c-9c1a-46f1-9dea-fabc3e682286,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Home & Kitchen,149.0,2024-10-03
ad98881b-8ce8-4190-a309-ce066bfdb70d,e68da6b7-ca06-489a-8dbe-b6a47e28487d,Electronics,277.95,2024-11-02
3825240d-0853-4c5a-85cc-1d7f01bb949f,d95cd17e-35da-479e-bb5c-94669240a006,Books,309.13,2024-06-26
fea0c79f-45fb-41f1-9dc8-5277216a5e25,3720cbc1-7dfc-4fcb-be82-7ab262b7ea6c,Electronics,250.19,2024-03-24
e85f3197-3dfd-4c5d-a610-cb8202c6f898,da2505bc-ae08-4f55-9661-da705ac96a3a,Electronics,451.89,2024-07-11
1a201e75-a185-4a34-a789-2b92d8c5eb0d,6c4325fb-3943-4c4c-b801-c0d885aadf3e,Clothing,200.08,2024-10-03
f03c11d6-0bbe-44bf-a42e-18104fc74042,5e767cfb-0af9-4316-875e-aa9375dc2b26,Electronics,133.32,2024-04-13
2d858ae9-7219-4ec0-b0d5-2ffb1400cc79,d30edf8c-c28a-4f5e-b035-45b5f39fd176,Clothing,241.52,2024-05-20
14c79252-5af1-41ca-8ddd-5cf51abeef8d,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Home & Kitchen,243.47,2024-03-05
f1b41c94-387a-42e6-b4a5-8ce1614e376a,90e61ee8-ab18-43e8-9b53-ff43d24f71cb,Sports,251.12,2024-02-04
34ecfb0b-8e1f-4f2f-8e35-0e65a073f86d,f3a83d73-8a70-4a30-9865-81f02d9c7120,Electronics,263.84,2024-11-15
06bf1102-17a2-4f8f-a593-6452778afada,0b6450bc-ae9f-4389-8637-63ceeabc238c,Clothing,302.84,2024-09-22
06374632-82f9-4438-b7e4-47db78e0ffb9,d832eb9a-cb3a-4bbf-9733-eb0b602e8421,Electronics,398.74,2024-03-02
ca52cfb5-a9a5-4ee3-bf29-6fc4d8db08b9,5f289c96-99a1-47b6-8d71-15c4af41f0e0,Home & Kitchen,455.3,2024-08-09
1e0a01e7-73a9-4165-a25d-d68fe22a460c,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Home & Kitchen,365.26,2024-09-27
86705468-b4c4-4399-9b68-ef47ec0da7fc,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Home & Kitchen,128.94,2024-11-18
14be44a6-5785-4d10-8af4-b272cd924488,eeb29bad-de14-4d70-8a24-acf7bb263b86,Electronics,86.41,2024-10-26
7dbedeb4-7f9e-4ce1-8d19-98624c645715,61fc66d5-0149-4777-aaee-a1758796798b,Electronics,163.28,2024-07-02
08d6866d-42fb-44a7-8356-86d0c94505d6,61fc66d5-0149-4777-aaee-a1758796798b,Home & Kitchen,142.6,2024-12-24
cd641a36-13ba-44ea-b306-deb111136002,5f289c96-99a1-47b6-8d71-15c4af41f0e0,Home & Kitchen,301.12,2024-12-23
5db8e8e8-d666-4673-9cb9-6af7012a9309,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Books,448.36,2024-03-04
0c056b92-575d-4325-96a5-f1f7aedf98a2,0fdeccf0-2bff-4024-9619-54d5086e5a0c,Books,369.42,2024-07-25
ab0e7b9c-0650-4c5a-8438-7570dc995acc,1f26d94d-54e2-46d6-a889-c32490871fa2,Sports,151.71,2024-11-17
3a8078e4-dc0c-4f83-a630-bf5e2e493112,81dd7bc9-a1ac-430d-a8ca-61bd69bad1d6,Home & Kitchen,49.96,2024-11-06
209f5ca2-1bb8-4051-9336-b8b395741fcf,a8ef23a0-e368-48d5-9135-703249494dbc,Books,221.85,2024-03-27
7d33fa02-7b4a-40c6-856e-ae8770cc27fa,7f9066ba-de0f-4b28-912e-0b26177c3ade,Clothing,274.19,2024-01-24
7c8c9d14-1a20-4aa8-b62c-fbc4067f703f,8819fe35-a3d9-4524-b456-346cfa8cecc5,Clothing,238.09,2024-05-03
f3c1ab9b-4d4a-475a-bbf9-b45b48b9e492,f3a83d73-8a70-4a30-9865-81f02d9c7120,Clothing,38.25,2024-01-02
eafe8ae5-a1e0-4755-8575-0823aef107a4,28a48ebe-4331-4d44-a037-a2014c921d09,Sports,477.96,2024-07-03
d16269e4-9142-4855-aa26-0fe584dad820,da2505bc-ae08-4f55-9661-da705ac96a3a,Books,142.74,2024-09-20
d0d199d7-2120-4ffe-a20b-08c71416d1cd,99be2a80-635b-4176-b926-78aee39fd1fe,Home & Kitchen,222.81,2024-04-09
7cc0ac12-e628-4937-9986-c5b8c735121c,4ef50341-3974-4352-b13f-859c2a809e7d,Electronics,230.65,2024-01-14
6ecc41ff-c386-4027-9a08-96c196497d50,d832eb9a-cb3a-4bbf-9733-eb0b602e8421,Sports,107.79,2024-05-22
3cf54cdf-4d7b-4081-bb94-1ec8bce4a3b3,e68da6b7-ca06-489a-8dbe-b6a47e28487d,Sports,42.24,2024-04-22
cc9fe832-bf56-4f1c-b919-cbaed247a26f,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Books,20.57,2024-09-29
cc9fe832-bf56-4f1c-b919-cbaed247a26f,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Clothing,54.78,2024-08-05
240971f4-0ca7-42c5-9888-d6251d23a1fc,22ed857e-1ab3-4361-ac92-00cf4148f02c,Electronics,454.19,2024-07-01
f88bfe64-8d9d-4a54-b26e-fe0d9f6eaf61,4ef50341-3974-4352-b13f-859c2a809e7d,Sports,394.83,2024-03-12
050b3196-d620-4dcf-b5f6-f75b3bd14bbc,2b571f32-c70c-4e01-9149-08803b955ede,Electronics,493.48,2024-07-14
240971f4-0ca7-42c5-9888-d6251d23a1fc,2b571f32-c70c-4e01-9149-08803b955ede,Electronics,451.0,2024-10-31
e2857e86-3d85-4418-ade4-0f0c02cbbe5f,6c4325fb-3943-4c4c-b801-c0d885aadf3e,Electronics,362.09,2024-06-13
04f59d94-e1c6-4075-a1d0-ee226a9e3672,3a0d940e-c49b-4ced-b86d-0f2a96b74925,Books,54.27,2024-06-07
2c973299-0cc5-4542-b4eb-5937388ec41a,bbdbbd75-c7a9-4561-ab74-9057a87d1879,Electronics,147.62,2024-03-16
5c34752f-0dbc-41bb-bc90-58626417b45f,da2505bc-ae08-4f55-9661-da705ac96a3a,Electronics,202.99,2024-11-24
9ce7d5c6-55bb-488e-9894-78b1d66ec867,2b571f32-c70c-4e01-9149-08803b955ede,Sports,146.68,2024-02-08
066f17c1-741d-4f2a-adf2-3119372a256f,99be2a80-635b-4176-b926-78aee39fd1fe,Clothing,337.18,2024-10-26
26bead35-f938-45a2-9f1f-2abc286462ff,d832eb9a-cb3a-4bbf-9733-eb0b602e8421,Books,201.7,2024-11-20
c0a93c06-13b2-4773-9973-62705d4e5ade,29edb895-1906-41d0-9578-bee715cad467,Electronics,36.62,2024-06-07
436256da-186c-4072-a23c-27255a37fcd6,1f26d94d-54e2-46d6-a889-c32490871fa2,Electronics,64.2,2024-07-25
e85f3197-3dfd-4c5d-a610-cb8202c6f898,2b571f32-c70c-4e01-9149-08803b955ede,Home & Kitchen,263.77,2024-08-27
b5ed40ab-68f6-41ad-8b59-f48523f69626,da2505bc-ae08-4f55-9661-da705ac96a3a,Home & Kitchen,419.08,2024-11-12
26c457da-259c-4e8d-9c58-f6a9f1f33424,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Clothing,197.02,2024-08-26
e768b7e7-2af4-4a4e-b1ce-3344a0809be4,56e20e5e-965f-4789-97a3-20e8e60e6a7e,Books,223.61,2024-10-23
fbfe9178-c3ba-4a46-a2f4-11d6c9304fab,bc71dd08-1b9b-41ec-9ff4-998bf09d83c8,Electronics,194.08,2024-02-09
1a22d491-ace6-4263-9eba-f6ed5d8842b3,e68da6b7-ca06-489a-8dbe-b6a47e28487d,Clothing,168.94,2024-04-19
1b1d553c-1a02-40ee-8e33-70e9831d65f4,6be16d0a-ff1c-4add-a609-8210882999a6,Clothing,140.26,2024-04-29
9aaf63cf-ba03-440a-afc7-59d239aa82bb,8efb4957-f3d2-4ebd-9179-d2a588d90812,Books,473.26,2024-09-17
02e53923-f398-485f-b969-d3b7285dbbf0,05a63737-8150-4a1a-86b8-25cab932f3e0,Sports,249.45,2024-04-27
2e297047-0f1a-4bdb-89af-02543485bc15,90e61ee8-ab18-43e8-9b53-ff43d24f71cb,Home & Kitchen,301.44,2024-07-21
0ccedd37-4304-49fa-ae82-96d4d594cbfc,f40e2cb7-cd10-42c3-9737-597b8c26202b,Books,189.52,2024-01-03
59c9d519-36e3-4095-bd64-f766c274a370,4ef50341-3974-4352-b13f-859c2a809e7d,Sports,13.33,2024-07-26
9312440d-49d4-4d6c-8ba8-dd28045705e8,f93f940c-f67b-4341-ae16-5cc02afd87a3,Sports,146.41,2024-02-19
dd453f77-4c0b-4a92-b32a-dfece52f44e3,90e61ee8-ab18-43e8-9b53-ff43d24f71cb,Sports,413.94,2024-07-10
d98d7893-c41c-4abd-aefb-a1dd462e3c10,99be2a80-635b-4176-b926-78aee39fd1fe,Home & Kitchen,351.67,2024-11-29
96533565-38db-475f-8c11-5e738fb583d2,28a48ebe-4331-4d44-a037-a2014c921d09,Books,356.67,2024-06-13
b6a0bf49-9a94-4679-952e-62c4758d10eb,f93f940c-f67b-4341-ae16-5cc02afd87a3,Clothing,127.32,2024-12-30
c32e8fad-44a9-4cc1-95fd-faf31815205f,5640b73f-58af-4a21-bb13-d3f3ab2c1e04,Home & Kitchen,346.35,2024-10-15
8dff7982-9732-4145-962e-56a00e7108fd,bbdbbd75-c7a9-4561-ab74-9057a87d1879,Books,286.9,2024-01-29
6a8391ed-437d-4a4f-92b2-b8ce84282903,0fdeccf0-2bff-4024-9619-54d5086e5a0c,Electronics,85.93,2024-02-03
6f80e7df-c17f-4b18-bf9f-fee110da4ea4,29edb895-1906-41d0-9578-bee715cad467,Clothing,484.9,2024-11-23
001d6a92-664e-4a6d-94dd-dea5a30fbb4e,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Home & Kitchen,176.47,2024-09-10
6a8391ed-437d-4a4f-92b2-b8ce84282903,bc71dd08-1b9b-41ec-9ff4-998bf09d83c8,Home & Kitchen,390.03,2024-02-21
9335e9f7-82af-46a7-b83e-f0cb2e06072a,5e767cfb-0af9-4316-875e-aa9375dc2b26,Clothing,499.19,2024-06-09
eae54416-2b8c-4cdc-896e-4021a0c2d980,3a0d940e-c49b-4ced-b86d-0f2a96b74925,Electronics,471.51,2024-09-19
6930247d-5556-41e7-b257-222cfe50cb93,f93f940c-f67b-4341-ae16-5cc02afd87a3,Clothing,324.58,2024-12-03
e45ffcca-3948-4cbd-8723-d63b47cc194b,8819fe35-a3d9-4524-b456-346cfa8cecc5,Books,38.76,2024-02-06
046611c8-053a-4cb5-a191-93de493b912d,eeb29bad-de14-4d70-8a24-acf7bb263b86,Sports,316.02,2024-05-12
432e6e85-9a2e-42fa-a34e-df69630f8e68,6be16d0a-ff1c-4add-a609-8210882999a6,Home & Kitchen,493.03,2024-08-03
26bead35-f938-45a2-9f1f-2abc286462ff,05a63737-8150-4a1a-86b8-25cab932f3e0,Sports,488.54,2024-09-03
f03c11d6-0bbe-44bf-a42e-18104fc74042,e68da6b7-ca06-489a-8dbe-b6a47e28487d,Clothing,217.32,2024-03-17
6acf7875-899c-446d-92f7-88c751b0e961,f3a83d73-8a70-4a30-9865-81f02d9c7120,Clothing,378.88,2024-05-23
1b926e61-98fb-4d07-b721-d1f7238a42d5,5640b73f-58af-4a21-bb13-d3f3ab2c1e04,Electronics,103.93,2024-07-03
c94a4330-b111-4321-b0ad-6031a03f5260,29edb895-1906-41d0-9578-bee715cad467,Home & Kitchen,277.98,2024-01-26
c4197ce1-8dba-43f1-96ca-cbf6d854449b,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Books,270.96,2024-11-29
d98d7893-c41c-4abd-aefb-a1dd462e3c10,daa492fe-8fbc-4193-8fae-e0abfb767007,Home & Kitchen,209.23,2024-08-25
7b7bd05e-146a-4fb6-bf6a-a1087bef4048,22ed857e-1ab3-4361-ac92-00cf4148f02c,Sports,302.94,2024-08-21
86aabda1-3255-4a99-8545-351dc5ff1af2,6be16d0a-ff1c-4add-a609-8210882999a6,Sports,149.59,2024-08-15
d27663c0-fc95-44cc-a712-b967759d9f09,c454e0cb-1d17-4d9a-920f-ac1f0ebc124e,Electronics,173.68,2024-01-06
c4af2e85-075d-4fff-9774-2633ca3cd05d,bbdbbd75-c7a9-4561-ab74-9057a87d1879,Sports,82.21,2024-09-29
5581e6d4-b2d6-4cba-a152-29d8e56ba64e,d95cd17e-35da-479e-bb5c-94669240a006,Books,97.56,2024-03-07
18732e21-675b-4615-b470-71c59fd8a2b4,56e20e5e-965f-4789-97a3-20e8e60e6a7e,Books,308.07,2024-08-12
1d64df5a-ee29-4d2b-8a78-8fb51184249b,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Home & Kitchen,15.58,2024-07-26
5b2c2a49-c11b-4d35-86c9-8fae54990dab,56e20e5e-965f-4789-97a3-20e8e60e6a7e,Clothing,368.12,2024-08-02
f208b31c-277f-4776-8747-004c5a5e99aa,5e767cfb-0af9-4316-875e-aa9375dc2b26,Clothing,36.91,2024-09-09
e8985e9c-12c0-4cc3-8561-785ca5c28daf,3c993fca-67e5-4099-819c-59b1378e50fa,Home & Kitchen,373.42,2024-08-11
3cfc951d-9387-465b-8fcb-50b009392de5,ff819383-5784-40b4-8713-8ee8282e6330,Electronics,221.84,2024-05-05
b127a53b-afc0-4c11-9fdf-843bf93ba7fc,3c993fca-67e5-4099-819c-59b1378e50fa,Home & Kitchen,89.25,2024-06-06
6067d9bc-c2e0-4c40-937e-a11b30c5eefd,f40e2cb7-cd10-42c3-9737-597b8c26202b,Books,235.1,2024-07-18
dd65572f-9048-44a3-b9c6-a5925883e16d,cd941d48-886b-4e0d-9ec5-c97add5cf6eb,Sports,475.61,2024-04-07
1876edbb-dd9f-4b24-9c88-4aef996b8bba,daa492fe-8fbc-4193-8fae-e0abfb767007,Sports,219.2,2024-05-08
756559d6-7f79-4788-a39d-f2c9d10f0509,22ed857e-1ab3-4361-ac92-00cf4148f02c,Sports,397.34,2024-10-19
8ea728ff-62e8-4469-b57a-37b7ceddfee8,d30edf8c-c28a-4f5e-b035-45b5f39fd176,Books,85.83,2024-03-07
05b64b05-75c2-4d83-b874-de2800b56c14,3c993fca-67e5-4099-819c-59b1378e50fa,Sports,176.92,2024-05-11
0d556a05-ef61-48a9-90e4-2a3bea657ae5,f93f940c-f67b-4341-ae16-5cc02afd87a3,Electronics,198.21,2024-12-05
b7e844e6-6a36-4ade-a25b-63e0cf339208,99be2a80-635b-4176-b926-78aee39fd1fe,Home & Kitchen,344.55,2024-01-05
0f0d0e51-55f6-40e9-81cb-3b1e643ffe69,28a48ebe-4331-4d44-a037-a2014c921d09,Clothing,310.78,2024-03-17
bc7345e5-d833-494d-9a0c-76a4df8314a3,22ed857e-1ab3-4361-ac92-00cf4148f02c,Home & Kitchen,194.14,2024-04-22
d98d7893-c41c-4abd-aefb-a1dd462e3c10,52a63dea-bb84-442d-88dd-35a05918dab0,Books,143.73,2024-10-27
432e6e85-9a2e-42fa-a34e-df69630f8e68,da2505bc-ae08-4f55-9661-da705ac96a3a,Books,319.22,2024-06-20
618fa877-c7a0-4b82-8045-7b3953fe01f2,81dd7bc9-a1ac-430d-a8ca-61bd69bad1d6,Electronics,199.94,2024-05-20
dd65572f-9048-44a3-b9c6-a5925883e16d,e16a4b42-4895-43c2-a848-08cf7d7e3925,Books,328.3,2024-08-07
b85195bd-f521-4b44-8365-f87ae5396204,99be2a80-635b-4176-b926-78aee39fd1fe,Books,378.67,2024-07-01
3825240d-0853-4c5a-85cc-1d7f01bb949f,a8ef23a0-e368-48d5-9135-703249494dbc,Clothing,436.65,2024-10-30
c4af2e85-075d-4fff-9774-2633ca3cd05d,2f89966f-c029-4bf8-93a9-7ae18adafb9d,Clothing,70.18,2024-01-19
350766a7-9505-41a3-8947-82a56c021b47,1f26d94d-54e2-46d6-a889-c32490871fa2,Clothing,192.21,2024-11-21
bacf915c-612f-4def-87b1-88adcee56559,1f26d94d-54e2-46d6-a889-c32490871fa2,Books,81.74,2024-03-13
d4af8c34-cd5e-4dcd-bd3a-025db06a0176,f3a83d73-8a70-4a30-9865-81f02d9c7120,Home & Kitchen,283.36,2024-07-29
12ea4149-136e-4a08-980c-5579c87af512,d832eb9a-cb3a-4bbf-9733-eb0b602e8421,Sports,450.45,2024-04-20
491ed77d-7893-42bf-b14b-14f19c1d9fa9,daa492fe-8fbc-4193-8fae-e0abfb767007,Home & Kitchen,454.38,2024-03-24
fbfe9178-c3ba-4a46-a2f4-11d6c9304fab,81dd7bc9-a1ac-430d-a8ca-61bd69bad1d6,Books,299.18,2024-01-30
573def8c-290a-4838-bce2-cead79d21e6d,05a63737-8150-4a1a-86b8-25cab932f3e0,Clothing,293.4,2024-09-02
c973635f-26d9-4128-9f63-2fc1580aa244,52a63dea-bb84-442d-88dd-35a05918dab0,Home & Kitchen,289.69,2024-12-26
e7405d59-e9c3-415e-bd26-fbf056d5f34b,a8ef23a0-e368-48d5-9135-703249494dbc,Home & Kitchen,326.28,2024-04-08
f30a88d9-2130-4eba-898e-fd56a0871cb7,2b571f32-c70c-4e01-9149-08803b955ede,Books,340.5,2024-10-06
c4838e6a-7342-4ee0-ae9c-c9bee3556189,d30edf8c-c28a-4f5e-b035-45b5f39fd176,Books,468.42,2024-09-07
058b2aa0-5918-4211-ae0c-cd478ac1b1cf,ff819383-5784-40b4-8713-8ee8282e6330,Books,202.12,2024-04-28
a20e7338-cc1b-4460-87bd-d18d791bcd1f,29edb895-1906-41d0-9578-bee715cad467,Books,327.01,2024-07-08
ce055478-166f-4afb-b50b-92e21a28d1d0,8819fe35-a3d9-4524-b456-346cfa8cecc5,Electronics,341.45,2024-03-19
9b9e7ea0-e03c-4879-861c-0dd429788d0c,27c4e1dd-1637-41f9-b069-dfe346e50bb9,Sports,196.44,2024-06-30
8bac891b-c9cb-4dcb-a46c-4f2dee64bb19,d832eb9a-cb3a-4bbf-9733-eb0b602e8421,Home & Kitchen,369.37,2024-01-24
838e1a76-8b6b-4359-8fd3-8b44eab947e2,5640b73f-58af-4a21-bb13-d3f3ab2c1e04,Home & Kitchen,373.74,2024-11-29
7cc0ac12-e628-4937-9986-c5b8c735121c,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Home & Kitchen,395.94,2024-08-22
3cfc951d-9387-465b-8fcb-50b009392de5,e68da6b7-ca06-489a-8dbe-b6a47e28487d,Books,249.51,2024-03-02
0e42c753-5a7c-40f2-bef8-3d862205cabb,3c993fca-67e5-4099-819c-59b1378e50fa,Electronics,223.32,2024-02-12
8abf050c-0e92-4761-b9e3-884b36ed0fb8,99be2a80-635b-4176-b926-78aee39fd1fe,Home & Kitchen,480.65,2024-01-30
632a65c5-28de-4ecf-b5df-0d4e29691c7d,d30edf8c-c28a-4f5e-b035-45b5f39fd176,Clothing,45.95,2024-11-20
ca52cfb5-a9a5-4ee3-bf29-6fc4d8db08b9,81dd7bc9-a1ac-430d-a8ca-61bd69bad1d6,Home & Kitchen,123.11,2024-03-20
eedbc17b-0b76-4650-98b2-bc60a4a54e4a,99be2a80-635b-4176-b926-78aee39fd1fe,Home & Kitchen,372.27,2024-10-17
d6e51187-f5bd-41ae-85f3-d3da917212a6,61fc66d5-0149-4777-aaee-a1758796798b,Books,61.2,2024-10-19
bc7345e5-d833-494d-9a0c-76a4df8314a3,5e767cfb-0af9-4316-875e-aa9375dc2b26,Home & Kitchen,92.9,2024-11-22
26bead35-f938-45a2-9f1f-2abc286462ff,6c4325fb-3943-4c4c-b801-c0d885aadf3e,Books,399.12,2024-09-18
7d5c910f-f0d5-4a8f-b4b8-ef0695761b71,3c993fca-67e5-4099-819c-59b1378e50fa,Sports,447.59,2024-12-24
be85fda5-2ce5-4192-98ef-aea0b0b09b00,daa492fe-8fbc-4193-8fae-e0abfb767007,Clothing,169.52,2024-09-15
44ed8bb4-9d16-4d96-9465-1a48ba2e2308,27c4e1dd-1637-41f9-b069-dfe346e50bb9,Home & Kitchen,415.05,2024-06-18
d7018b6c-234d-42f8-9273-fd59a234e57c,3720cbc1-7dfc-4fcb-be82-7ab262b7ea6c,Clothing,193.78,2024-10-01
838e1a76-8b6b-4359-8fd3-8b44eab947e2,2f89966f-c029-4bf8-93a9-7ae18adafb9d,Electronics,364.02,2024-03-03
8abf050c-0e92-4761-b9e3-884b36ed0fb8,3a0d940e-c49b-4ced-b86d-0f2a96b74925,Home & Kitchen,232.16,2024-09-13
64142251-ecf2-465f-9069-154c42ce9bdc,0b6450bc-ae9f-4389-8637-63ceeabc238c,Sports,152.15,2024-01-25
b6a0bf49-9a94-4679-952e-62c4758d10eb,3c993fca-67e5-4099-819c-59b1378e50fa,Clothing,169.66,2024-07-12
6a1d306b-6b73-4127-b6a2-50b73d663c85,90e61ee8-ab18-43e8-9b53-ff43d24f71cb,Books,353.98,2024-08-03
42db71f2-5a37-4b21-b73f-e759bff27123,5e767cfb-0af9-4316-875e-aa9375dc2b26,Books,13.26,2024-12-05
f208b31c-277f-4776-8747-004c5a5e99aa,0b6450bc-ae9f-4389-8637-63ceeabc238c,Clothing,371.21,2024-01-14
183ca267-693e-4afa-bc6e-504dfaf0a632,6c4325fb-3943-4c4c-b801-c0d885aadf3e,Clothing,415.87,2024-08-23
dc54bb15-c3dd-4dc2-9d26-26ca0c74227c,eeb29bad-de14-4d70-8a24-acf7bb263b86,Clothing,50.24,2024-09-29
7cc0ac12-e628-4937-9986-c5b8c735121c,6be16d0a-ff1c-4add-a609-8210882999a6,Sports,95.08,2024-01-19
188f2d19-6b52-41fb-bdba-2888611613ae,f40e2cb7-cd10-42c3-9737-597b8c26202b,Sports,387.12,2024-12-09
350766a7-9505-41a3-8947-82a56c021b47,2b571f32-c70c-4e01-9149-08803b955ede,Home & Kitchen,463.63,2024-02-18
f1b41c94-387a-42e6-b4a5-8ce1614e376a,29edb895-1906-41d0-9578-bee715cad467,Electronics,179.79,2024-07-15
2d1bfac3-969f-40d8-ad34-4529461f5dab,6c4325fb-3943-4c4c-b801-c0d885aadf3e,Clothing,291.81,2024-05-03
6acf7875-899c-446d-92f7-88c751b0e961,8819fe35-a3d9-4524-b456-346cfa8cecc5,Home & Kitchen,383.75,2024-11-24
2f9d0a9f-6255-493a-aaa1-1430a2e35d1b,05a63737-8150-4a1a-86b8-25cab932f3e0,Sports,416.61,2024-03-15
d3716260-4cb4-44ac-a3a7-5dd5fcd0023d,1f26d94d-54e2-46d6-a889-c32490871fa2,Electronics,389.67,2024-02-14
06bf1102-17a2-4f8f-a593-6452778afada,5e767cfb-0af9-4316-875e-aa9375dc2b26,Clothing,351.86,2024-07-27
c4838e6a-7342-4ee0-ae9c-c9bee3556189,f3a83d73-8a70-4a30-9865-81f02d9c7120,Sports,298.2,2024-05-05
1dac3a4d-08bd-4a63-8d29-3f3b78cf885e,56e20e5e-965f-4789-97a3-20e8e60e6a7e,Books,363.71,2024-01-29
7d6cbee8-e806-4406-8fef-4d8668f95088,7f9066ba-de0f-4b28-912e-0b26177c3ade,Sports,268.51,2024-02-23
1dac3a4d-08bd-4a63-8d29-3f3b78cf885e,c454e0cb-1d17-4d9a-920f-ac1f0ebc124e,Sports,210.6,2024-01-15
2fc0f614-743b-4ad3-8431-22ad3fd0ceff,4ef50341-3974-4352-b13f-859c2a809e7d,Clothing,302.31,2024-04-27
e7405d59-e9c3-415e-bd26-fbf056d5f34b,3a0d940e-c49b-4ced-b86d-0f2a96b74925,Clothing,239.4,2024-09-10
1baf9e91-4b92-4c5a-b104-cbc47b11e0ac,7510a348-0fad-4af1-b3fa-5758c42d1ee6,Sports,233.64,2024-04-12
f9bd1718-24b9-47ae-b18e-0783f5a44c85,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Home & Kitchen,106.55,2024-08-06
7f7dcaa6-6626-4ccb-984e-d5bd50327f1e,3c993fca-67e5-4099-819c-59b1378e50fa,Clothing,83.37,2024-08-29
02e53923-f398-485f-b969-d3b7285dbbf0,0fdeccf0-2bff-4024-9619-54d5086e5a0c,Sports,271.98,2024-10-04
f9bd1718-24b9-47ae-b18e-0783f5a44c85,0fdeccf0-2bff-4024-9619-54d5086e5a0c,Electronics,329.78,2024-10-21
12e01fe0-4544-4f5b-93dd-1f40208bab10,90e61ee8-ab18-43e8-9b53-ff43d24f71cb,Clothing,103.22,2024-02-18
5afa4ffc-ba0e-481c-9556-2e658e79e832,b5ec6be8-23b8-4070-8da9-7d6d160f98e1,Books,398.3,2024-04-14
632a65c5-28de-4ecf-b5df-0d4e29691c7d,d30edf8c-c28a-4f5e-b035-45b5f39fd176,Home & Kitchen,123.19,2024-10-20
7c642a1e-2488-485b-abae-6c0681f35ef7,56e20e5e-965f-4789-97a3-20e8e60e6a7e,Home & Kitchen,208.11,2024-06-15
548f4fab-29df-493a-85d6-8278dd51e699,27c4e1dd-1637-41f9-b069-dfe346e50bb9,Clothing,216.98,2024-07-14
a0c91805-cba2-4680-ac9f-0df33b1a472c,bc71dd08-1b9b-41ec-9ff4-998bf09d83c8,Sports,354.49,2024-11-29
bc6a545c-53a4-4be6-b0bf-fa91a7de855b,7f9066ba-de0f-4b28-912e-0b26177c3ade,Electronics,345.11,2024-05-06
1dac3a4d-08bd-4a63-8d29-3f3b78cf885e,99be2a80-635b-4176-b926-78aee39fd1fe,Sports,268.38,2024-08-25
9a851463-a0d8-44cc-8a47-1947a07413f1,25492421-1b96-4fa1-8a36-0bb879ac1cb4,Home & Kitchen,85.08,2024-01-18
3ff4d45a-b94a-4496-9b78-713001e95602,4ef50341-3974-4352-b13f-859c2a809e7d,Clothing,131.52,2024-12-26
d11bacbb-18ab-4656-ab90-3bc209e76dc5,28a48ebe-4331-4d44-a037-a2014c921d09,Sports,495.83,2024-05-27
871a49b1-6a26-44ec-8ee6-8008a84c60f2,eeb29bad-de14-4d70-8a24-acf7bb263b86,Electronics,352.72,2024-04-23
02e53923-f398-485f-b969-d3b7285dbbf0,5f289c96-99a1-47b6-8d71-15c4af41f0e0,Sports,493.24,2024-04-02
11c42a4c-9c1a-46f1-9dea-fabc3e682286,8efb4957-f3d2-4ebd-9179-d2a588d90812,Electronics,35.85,2024-07-24
994175ce-7c91-4456-b21c-51dabcfb95ba,5f289c96-99a1-47b6-8d71-15c4af41f0e0,Home & Kitchen,317.59,2024-08-07
b864bb0e-a865-414a-98db-0a26dd4170ed,daa492fe-8fbc-4193-8fae-e0abfb767007,Electronics,401.32,2024-09-09
a0c91805-cba2-4680-ac9f-0df33b1a472c,3c993fca-67e5-4099-819c-59b1378e50fa,Home & Kitchen,323.48,2024-03-24
5b2c2a49-c11b-4d35-86c9-8fae54990dab,d30edf8c-c28a-4f5e-b035-45b5f39fd176,Clothing,359.32,2024-06-15
64142251-ecf2-465f-9069-154c42ce9bdc,99be2a80-635b-4176-b926-78aee39fd1fe,Clothing,459.99,2024-11-08
07625cbc-44bc-424a-a4c2-24db738a1eed,6be16d0a-ff1c-4add-a609-8210882999a6,Electronics,113.66,2024-09-01
12b42066-d1ff-4ae2-b957-e03bc7373a2f,52a63dea-bb84-442d-88dd-35a05918dab0,Clothing,454.4,2024-02-28
05b64b05-75c2-4d83-b874-de2800b56c14,6c4325fb-3943-4c4c-b801-c0d885aadf3e,Home & Kitchen,60.44,2024-05-28
45833536-b1b9-4f58-b384-4cb94ff0aae8,52a63dea-bb84-442d-88dd-35a05918dab0,Home & Kitchen,202.74,2024-06-13
